CONTINENT,REGION,WHO_REGION,ADMIN0,ADMIN0ID,ADMIN0_FIP,ADMIN0ISO2,ADMIN0ISO3,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,Alt_ADMIN2,ADMIN3,ADMIN3ID,IUs_ADM,IUs_NAME,IU_ID,IU_CODE,Year,PopTot,PopPreSAC,PopSAC,PopAdult,Endemicity,PopReq,PopTrg,PopTreat,Cov,Cum_MDA,MDA,EffMDA,MDA_n,EffMDA_n,EpiCov,EpiMDA,EpiEffMDA,EpiMDA_n,EpiEffMDA_n,MDA_scheme,Endemicity_ID,LF_MDA_left,Oncho_Endemicity,Loa_Endemicity,STH_Endemicity,SCH_Endemicity,MDA_strategy,Drugs,Adjusted_Round1,Adjusted_Round2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Central,24765,Kazumba,0,,Ndekesha,14001,ADM3,Ndekesha,14001,COD2476514001,2020,190349,36166,66622,87561,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Central,24765,Kananga,0,,Ndesha,14002,ADM3,Ndesha,14002,COD2476514002,2020,126833,24098,44392,58343,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai,24764,Luebo,0,,Ndjoko-Mpunda,14003,ADM3,Ndjoko-Mpunda,14003,COD2476414003,2020,200030,38006,70011,92014,Endemic (MDA not delivered),200030,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Hypo-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai,24764,Kamonia,0,,Nyanga,14004,ADM3,Nyanga,14004,COD2476414004,2020,150948,28680,52832,69436,Endemic (MDA not delivered),150948,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Eastern Africa,AFRO,Zimbabwe,47,ZI,ZW,ZWE,Manicaland,5551,Nyanga,52910,,,0,ADM2,Nyanga,52910,ZWE0555152910,2020,343301,37763,106423,192249,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Central,24765,Kazumba,0,,Tshibala,14005,ADM3,Tshibala,14005,COD2476514005,2020,283281,53823,99148,130309,Endemic (MDA not delivered),283281,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Hypo-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai,24764,Kamonia,0,,Tshikapa,14006,ADM3,Tshikapa,14006,COD2476414006,2020,452943,86059,158530,208354,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,Low prevalence (less than 20%),Non-endemic,MDA 3,IVM,MDA 3,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Central,24765,Dibaya,0,,Tshikula,14007,ADM3,Tshikula,14007,COD2476514007,2020,159717,30346,55901,73470,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Central,24765,Luiza,0,,Yangala,14008,ADM3,Yangala,14008,COD2476514008,2020,184912,35133,64719,85060,Endemic (MDA not delivered),184912,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Kole,0,,Bena Dibele,14009,ADM3,Bena Dibele,14009,COD2476714009,2020,153007,29071,53552,70383,Endemic (MDA not delivered),153007,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Hypo-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Katanda,0,,Bibanga,14010,ADM3,Bibanga,14010,COD2476814010,2020,174994,33249,61248,80497,Endemic (MDA not delivered),174994,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Bipemba,14011,ADM3,Bipemba,14011,COD2476814011,2020,280811,53354,98284,129173,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Bonzola,14012,ADM3,Bonzola,14012,COD2476814012,2020,178934,33997,62627,82310,Endemic (MDA not delivered),178934,0,0,0,10,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Unknown (under LF MDA),Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Dibindi,14013,ADM3,Dibindi,14013,COD2476814013,2020,309561,58817,108346,142398,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,,T1
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Diulu,14014,ADM3,Diulu,14014,COD2476814014,2020,428585,81431,150005,197149,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Katako Kombe,0,,Djalo Djeka,14015,ADM3,Djalo Djeka,14015,COD2476714015,2020,96477,18331,33767,44379,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Meso-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Kabeya-Kamwanga,0,,Kabeya Kamuanga,14016,ADM3,Kabeya Kamuanga,14016,COD2476814016,2020,212539,40382,74389,97768,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Kabinda,0,,Kabinda,14017,ADM3,Kabinda,14017,COD2476614017,2020,369891,70279,129462,170150,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,Low prevalence (less than 20%),Non-endemic,MDA 3,IVM,MDA 3,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Ngandajika,0,,Kalambayi Kabanga,14018,ADM3,Kalambayi Kabanga,14018,COD2476614018,2020,227899,43301,79765,104834,Endemic (MDA not delivered),227899,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Luilu,0,,Kalenda,14019,ADM3,Kalenda,14019,COD2476614019,2020,201351,38257,70473,92621,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Kabinda,0,,Kalonda Est,14020,ADM3,Kalonda Est,14020,COD2476614020,2020,262254,49828,91789,120637,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Non-endemic,MDA 3,IVM,MDA 3,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Lubao,0,,Kamana,14021,ADM3,Kamana,14021,COD2476614021,2020,222723,42317,77953,102453,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,Low prevalence (less than 20%),Non-endemic,MDA 3,IVM,MDA 3,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Kamiji,0,,Kamiji,14022,ADM3,Kamiji,14022,COD2476614022,2020,113595,21583,39758,52254,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Non-endemic,MDA 3,IVM,MDA 3,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Luilu,0,,Kanda Kanda,14023,ADM3,Kanda Kanda,14023,COD2476614023,2020,225665,42876,78983,103806,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Kansele,14024,ADM3,Kansele,14024,COD2476814024,2020,250583,47611,87704,115268,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),T1,PZQ+ALB-MBD,,T1
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Tshilenge,0,,Kasansa,14025,ADM3,Kasansa,14025,COD2476814025,2020,239295,45466,83753,110076,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Katako Kombe,0,,Katako Kombe,14026,ADM3,Katako Kombe,14026,COD2476714026,2020,153915,29244,53870,70801,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Hyper-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Kole,0,,Kole,14027,ADM3,Kole,14027,COD2476714027,2020,137448,26115,48107,63226,Endemic (MDA not delivered),137448,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,1,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Eastern Africa,AFRO,Uganda,44,UG,UG,UGA,Northern Region,5123,Kole,49767,,,0,ADM2,Kole,49767,UGA0512349767,2020,289321,41084,87375,150736,Endemic (under post-intervention surveillance),0,0,0,0,4,0,0,2,2,0,0,0,2,2,Not delivered,3,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lodja,0,,Lodja,14028,ADM3,Lodja,14028,COD2476714028,2020,370597,70413,129709,170475,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Hypo-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lomela,0,,Lomela,14029,ADM3,Lomela,14029,COD2476714029,2020,147268,27981,51544,67743,Endemic (MDA not delivered),147268,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,1,0,Unknown (under LF MDA),Hypo-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Lubao,0,,Lubao,14030,ADM3,Lubao,14030,COD2476614030,2020,266544,50643,93290,122610,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Meso-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Lubilanji,14031,ADM3,Lubilanji,14031,COD2476814031,2020,268201,50958,93870,123372,Endemic (MDA not delivered),268201,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Unknown (under LF MDA),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,,T1
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Kabinda,0,,Ludimbi Lukula,14032,ADM3,Ludimbi Lukula,14032,COD2476614032,2020,179835,34169,62942,82724,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Lukelenge,14033,ADM3,Lukelenge,14033,COD2476814033,2020,304125,57784,106444,139898,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Luilu,0,,Luputa,14034,ADM3,Luputa,14034,COD2476614034,2020,290882,55268,101809,133806,Endemic (MDA not delivered),290882,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Non-endemic,Low prevalence (less than 10%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lusambo,0,,Lusambo,14035,ADM3,Lusambo,14035,COD2476714035,2020,156226,29683,54679,71864,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,Moderate prevalence (20%-49%),Low prevalence (less than 10%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Mwene-Ditu,0,,Makota,14036,ADM3,Makota,14036,COD2476614036,2020,258831,49178,90591,119062,Endemic (MDA not delivered),258831,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Non-endemic,Non-endemic,MDA 3,IVM,MDA 3,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Miabi,0,,Miabi,14037,ADM3,Miabi,14037,COD2476814037,2020,175027,33255,61259,80512,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lubefu,0,,Minga,14038,ADM3,Minga,14038,COD2476714038,2020,187141,35557,65499,86085,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hyper-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Mpokolo,14039,ADM3,Mpokolo,14039,COD2476814039,2020,318956,60602,111635,146720,Endemic (MDA not delivered),318956,0,0,0,10,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Unknown (under LF MDA),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Lupatapata,0,,Mukumbi,14040,ADM3,Mukumbi,14040,COD2476814040,2020,183943,34949,64380,84614,Endemic (MDA not delivered),183943,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Ngandajika,0,,Mulumba,14041,ADM3,Mulumba,14041,COD2476614041,2020,376081,71455,131628,172997,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Muya,14042,ADM3,Muya,14042,COD2476814042,2020,365401,69426,127890,168084,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Niger,3801,Muya,36892,,,0,ADM2,Muya,36892,NGA0380136892,2020,146177,23388,40930,76012,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,High prevalence (50% and above),Moderate prevalence (10%-49%),MDA 1 / T1,ALB+IVM / PZQ+ALB-MBD,MDA 1,T1
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Mwene-Ditu,0,,Mwene Ditu,14043,ADM3,Mwene Ditu,14043,COD2476614043,2020,493027,93675,172559,226792,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Ngandajika,0,,Ngandajika,14044,ADM3,Ngandajika,14044,COD2476614044,2020,343437,65253,120203,157981,Endemic (MDA not delivered),343437,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Unknown (under LF MDA),Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Mbuji-Mayi,0,,Nzaba,14045,ADM3,Nzaba,14045,COD2476814045,2020,264518,50258,92581,121678,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Unknown (consider Oncho Elimination Mapping),Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lodja,0,,Omendjadi,14046,ADM3,Omendjadi,14046,COD2476714046,2020,150396,28575,52639,69182,Endemic (MDA not delivered),150396,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,1,0,Unknown (under LF MDA),Hypo-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lusambo,0,,Pania Mutombo,14047,ADM3,Pania Mutombo,14047,COD2476714047,2020,107512,20427,37629,49456,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lubefu,0,,Tshumbe,14048,ADM3,Tshumbe,14048,COD2476714048,2020,140505,26696,49177,64632,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Unknown,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Tshilenge,0,,Tshilenge,14049,ADM3,Tshilenge,14049,COD2476814049,2020,335070,63663,117275,154132,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Miabi,0,,Cilundu,14050,ADM3,Cilundu,14050,COD2476814050,2020,214006,40661,74902,98443,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Lupatapata,0,,Tshishimbi,14051,ADM3,Tshishimbi,14051,COD2476814051,2020,211578,40200,74052,97326,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Lubao,0,,Tshofa,14052,ADM3,Tshofa,14052,COD2476614052,2020,163389,31044,57186,75159,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Meso-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lomela,0,,Tshudi Loto,14053,ADM3,Tshudi Loto,14053,COD2476714053,2020,93520,17769,32732,43019,Endemic (MDA not delivered),93520,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Hypo-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Lodja,0,,Vanga Kete,14054,ADM3,Vanga Kete,14054,COD2476714054,2020,149918,28484,52471,68962,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Sankuru,24767,Katako Kombe,0,,Wembo Nyama,14055,ADM3,Wembo Nyama,14055,COD2476714055,2020,124715,23696,43650,57369,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hyper-endemic,Moderate prevalence (20%-49%),Non-endemic,MDA 1,ALB+IVM,MDA 1,
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Lomami,24766,Luilu,0,,Winkong,14056,ADM3,Wikong,14056,COD2476614056,2020,157242,29876,55035,72331,Endemic (MDA not delivered),157242,0,0,0,9,0,0,6,6,0,0,0,6,5,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Oriental,24768,Katanda,0,,Tshitenge,14057,ADM3,Tshitenge,14057,COD2476814057,2020,274907,52232,96217,126457,Endemic (MDA not delivered),274907,0,0,0,9,0,0,6,6,0,0,0,6,6,Not delivered,1,0,Endemic (MDA not delivered),Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Middle Africa,AFRO,Democratic Republic of Congo,14,CG,CD,COD,Kasai-Central,24765,Kananga,0,,Tshikaji,14058,ADM3,Tshikaji,14058,COD2476514058,2020,149102,28329,52186,68587,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Endemic (MDA not delivered),Hypo-endemic,High prevalence (50% and above),Non-endemic,MDA 1 / T3,ALB+IVM / ALB-MBD,MDA 1,T3
